mun_id,mun_name,yr,cat_id,cat_name,val
SK0424599018,Košice - Košická Nová Ves,2015,U07050,Transfusion and haematology departments,0
SK0424599018,Košice - Košická Nová Ves,2020,U07040,General and specialized hospitals,0
SK0424599018,Košice - Košická Nová Ves,2020,U07010,Independent polyclinics (territorial and company),0
SK0424599018,Košice - Košická Nová Ves,2020,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0424599018,Košice - Košická Nová Ves,2020,U07090,Medical aid supply points,0
SK0424599018,Košice - Košická Nová Ves,2020,U07140,Medical emergency service,0
SK0424599018,Košice - Košická Nová Ves,2020,U07126,Outpatient facilities gynaecologist,1
SK0424599018,Košice - Košická Nová Ves,2020,U07120,Outpatient facilities of general practitioner for adults,0
SK0424599018,Košice - Košická Nová Ves,2020,U07128,Outpatient facilities of medical practitioner specialist,0
SK0424599018,Košice - Košická Nová Ves,2020,U07122,Outpatient facilities of physician for children and adolescents,1
SK0424599018,Košice - Košická Nová Ves,2020,U07124,Outpatpatient facilities of stomatologist,0
SK0424599018,Košice - Košická Nová Ves,2020,U07080,Pharmacies and drug-stories,1
SK0424599018,Košice - Košická Nová Ves,2020,U07050,Transfusion and haematology departments,0
SK0425599794,Košice - Krásna,2000,U07040,General and specialized hospitals,0
SK0425599794,Košice - Krásna,2000,U07010,Independent polyclinics (territorial and company),0
SK0425599794,Košice - Krásna,2000,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599794,Košice - Krásna,2000,U07090,Medical aid supply points,0
SK0425599794,Košice - Krásna,2000,U07140,Medical emergency service,0
SK0425599794,Košice - Krásna,2000,U07126,Outpatient facilities gynaecologist,0
SK0425599794,Košice - Krásna,2000,U07120,Outpatient facilities of general practitioner for adults,0
SK0425599794,Košice - Krásna,2000,U07128,Outpatient facilities of medical practitioner specialist,0
SK0425599794,Košice - Krásna,2000,U07122,Outpatient facilities of physician for children and adolescents,0
SK0425599794,Košice - Krásna,2000,U07124,Outpatpatient facilities of stomatologist,0
SK0425599794,Košice - Krásna,2000,U07080,Pharmacies and drug-stories,0
SK0425599794,Košice - Krásna,2000,U07050,Transfusion and haematology departments,0
SK0425599794,Košice - Krásna,2005,U07040,General and specialized hospitals,0
SK0425599794,Košice - Krásna,2005,U07010,Independent polyclinics (territorial and company),0
SK0425599794,Košice - Krásna,2005,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599794,Košice - Krásna,2005,U07090,Medical aid supply points,0
SK0425599794,Košice - Krásna,2005,U07140,Medical emergency service,0
SK0425599794,Košice - Krásna,2005,U07126,Outpatient facilities gynaecologist,0
SK0425599794,Košice - Krásna,2005,U07120,Outpatient facilities of general practitioner for adults,1
SK0425599794,Košice - Krásna,2005,U07128,Outpatient facilities of medical practitioner specialist,0
SK0425599794,Košice - Krásna,2005,U07122,Outpatient facilities of physician for children and adolescents,0
SK0425599794,Košice - Krásna,2005,U07124,Outpatpatient facilities of stomatologist,1
SK0425599794,Košice - Krásna,2005,U07080,Pharmacies and drug-stories,0
SK0425599794,Košice - Krásna,2005,U07050,Transfusion and haematology departments,0
SK0425599794,Košice - Krásna,2010,U07040,General and specialized hospitals,0
SK0425599794,Košice - Krásna,2010,U07010,Independent polyclinics (territorial and company),0
SK0425599794,Košice - Krásna,2010,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599794,Košice - Krásna,2010,U07090,Medical aid supply points,0
SK0425599794,Košice - Krásna,2010,U07140,Medical emergency service,0
SK0425599794,Košice - Krásna,2010,U07126,Outpatient facilities gynaecologist,1
SK0425599794,Košice - Krásna,2010,U07120,Outpatient facilities of general practitioner for adults,1
SK0425599794,Košice - Krásna,2010,U07128,Outpatient facilities of medical practitioner specialist,3
SK0425599794,Košice - Krásna,2010,U07122,Outpatient facilities of physician for children and adolescents,0
SK0425599794,Košice - Krásna,2010,U07124,Outpatpatient facilities of stomatologist,2
SK0425599794,Košice - Krásna,2010,U07080,Pharmacies and drug-stories,1
SK0425599794,Košice - Krásna,2010,U07050,Transfusion and haematology departments,0
SK0425599794,Košice - Krásna,2015,U07040,General and specialized hospitals,0
SK0425599794,Košice - Krásna,2015,U07010,Independent polyclinics (territorial and company),0
SK0425599794,Košice - Krásna,2015,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599794,Košice - Krásna,2015,U07090,Medical aid supply points,0
SK0425599794,Košice - Krásna,2015,U07140,Medical emergency service,0
SK0425599794,Košice - Krásna,2015,U07126,Outpatient facilities gynaecologist,0
SK0425599794,Košice - Krásna,2015,U07120,Outpatient facilities of general practitioner for adults,2
SK0425599794,Košice - Krásna,2015,U07128,Outpatient facilities of medical practitioner specialist,2
SK0425599794,Košice - Krásna,2015,U07122,Outpatient facilities of physician for children and adolescents,1
SK0425599794,Košice - Krásna,2015,U07124,Outpatpatient facilities of stomatologist,1
SK0425599794,Košice - Krásna,2015,U07080,Pharmacies and drug-stories,1
SK0425599794,Košice - Krásna,2015,U07050,Transfusion and haematology departments,0
SK0425599794,Košice - Krásna,2020,U07040,General and specialized hospitals,0
SK0425599794,Košice - Krásna,2020,U07010,Independent polyclinics (territorial and company),0
SK0425599794,Košice - Krásna,2020,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599794,Košice - Krásna,2020,U07090,Medical aid supply points,0
SK0425599794,Košice - Krásna,2020,U07140,Medical emergency service,0
SK0425599794,Košice - Krásna,2020,U07126,Outpatient facilities gynaecologist,0
SK0425599794,Košice - Krásna,2020,U07120,Outpatient facilities of general practitioner for adults,1
SK0425599794,Košice - Krásna,2020,U07128,Outpatient facilities of medical practitioner specialist,1
SK0425599794,Košice - Krásna,2020,U07122,Outpatient facilities of physician for children and adolescents,1
SK0425599794,Košice - Krásna,2020,U07124,Outpatpatient facilities of stomatologist,1
SK0425599794,Košice - Krásna,2020,U07080,Pharmacies and drug-stories,1
SK0425599794,Košice - Krásna,2020,U07050,Transfusion and haematology departments,0
SK0423598194,Košice - Lorinčík,2000,U07040,General and specialized hospitals,0
SK0423598194,Košice - Lorinčík,2000,U07010,Independent polyclinics (territorial and company),0
SK0423598194,Košice - Lorinčík,2000,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598194,Košice - Lorinčík,2000,U07090,Medical aid supply points,0
SK0423598194,Košice - Lorinčík,2000,U07140,Medical emergency service,0
SK0423598194,Košice - Lorinčík,2000,U07126,Outpatient facilities gynaecologist,0
SK0423598194,Košice - Lorinčík,2000,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598194,Košice - Lorinčík,2000,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598194,Košice - Lorinčík,2000,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598194,Košice - Lorinčík,2000,U07124,Outpatpatient facilities of stomatologist,0
SK0423598194,Košice - Lorinčík,2000,U07080,Pharmacies and drug-stories,0
SK0423598194,Košice - Lorinčík,2000,U07050,Transfusion and haematology departments,0
SK0423598194,Košice - Lorinčík,2005,U07040,General and specialized hospitals,0
SK0423598194,Košice - Lorinčík,2005,U07010,Independent polyclinics (territorial and company),0
SK0423598194,Košice - Lorinčík,2005,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598194,Košice - Lorinčík,2005,U07090,Medical aid supply points,0
SK0423598194,Košice - Lorinčík,2005,U07140,Medical emergency service,0
SK0423598194,Košice - Lorinčík,2005,U07126,Outpatient facilities gynaecologist,0
SK0423598194,Košice - Lorinčík,2005,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598194,Košice - Lorinčík,2005,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598194,Košice - Lorinčík,2005,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598194,Košice - Lorinčík,2005,U07124,Outpatpatient facilities of stomatologist,1
SK0423598194,Košice - Lorinčík,2005,U07080,Pharmacies and drug-stories,0
SK0423598194,Košice - Lorinčík,2005,U07050,Transfusion and haematology departments,0
SK0423598194,Košice - Lorinčík,2010,U07040,General and specialized hospitals,0
SK0423598194,Košice - Lorinčík,2010,U07010,Independent polyclinics (territorial and company),0
SK0423598194,Košice - Lorinčík,2010,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598194,Košice - Lorinčík,2010,U07090,Medical aid supply points,0
SK0423598194,Košice - Lorinčík,2010,U07140,Medical emergency service,0
SK0423598194,Košice - Lorinčík,2010,U07126,Outpatient facilities gynaecologist,0
SK0423598194,Košice - Lorinčík,2010,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598194,Košice - Lorinčík,2010,U07128,Outpatient facilities of medical practitioner specialist,1
SK0423598194,Košice - Lorinčík,2010,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598194,Košice - Lorinčík,2010,U07124,Outpatpatient facilities of stomatologist,0
SK0423598194,Košice - Lorinčík,2010,U07080,Pharmacies and drug-stories,0
SK0423598194,Košice - Lorinčík,2010,U07050,Transfusion and haematology departments,0
SK0423598194,Košice - Lorinčík,2015,U07040,General and specialized hospitals,0
SK0423598194,Košice - Lorinčík,2015,U07010,Independent polyclinics (territorial and company),0
SK0423598194,Košice - Lorinčík,2015,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598194,Košice - Lorinčík,2015,U07090,Medical aid supply points,0
SK0423598194,Košice - Lorinčík,2015,U07140,Medical emergency service,0
SK0423598194,Košice - Lorinčík,2015,U07126,Outpatient facilities gynaecologist,0
SK0423598194,Košice - Lorinčík,2015,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598194,Košice - Lorinčík,2015,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598194,Košice - Lorinčík,2015,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598194,Košice - Lorinčík,2015,U07124,Outpatpatient facilities of stomatologist,0
SK0423598194,Košice - Lorinčík,2015,U07080,Pharmacies and drug-stories,0
SK0423598194,Košice - Lorinčík,2015,U07050,Transfusion and haematology departments,0
SK0423598194,Košice - Lorinčík,2020,U07040,General and specialized hospitals,0
SK0423598194,Košice - Lorinčík,2020,U07010,Independent polyclinics (territorial and company),0
SK0423598194,Košice - Lorinčík,2020,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598194,Košice - Lorinčík,2020,U07090,Medical aid supply points,0
SK0423598194,Košice - Lorinčík,2020,U07140,Medical emergency service,0
SK0423598194,Košice - Lorinčík,2020,U07126,Outpatient facilities gynaecologist,0
SK0423598194,Košice - Lorinčík,2020,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598194,Košice - Lorinčík,2020,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598194,Košice - Lorinčík,2020,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598194,Košice - Lorinčík,2020,U07124,Outpatpatient facilities of stomatologist,0
SK0423598194,Košice - Lorinčík,2020,U07080,Pharmacies and drug-stories,0
SK0423598194,Košice - Lorinčík,2020,U07050,Transfusion and haematology departments,0
SK0423599972,Košice - Luník IX,2000,U07040,General and specialized hospitals,0
SK0423599972,Košice - Luník IX,2000,U07010,Independent polyclinics (territorial and company),0
SK0423599972,Košice - Luník IX,2000,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423599972,Košice - Luník IX,2000,U07090,Medical aid supply points,0
SK0423599972,Košice - Luník IX,2000,U07140,Medical emergency service,0
SK0423599972,Košice - Luník IX,2000,U07126,Outpatient facilities gynaecologist,0
SK0423599972,Košice - Luník IX,2000,U07120,Outpatient facilities of general practitioner for adults,0
SK0423599972,Košice - Luník IX,2000,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423599972,Košice - Luník IX,2000,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423599972,Košice - Luník IX,2000,U07124,Outpatpatient facilities of stomatologist,0
SK0423599972,Košice - Luník IX,2000,U07080,Pharmacies and drug-stories,0
SK0423599972,Košice - Luník IX,2000,U07050,Transfusion and haematology departments,0
SK0423599972,Košice - Luník IX,2005,U07040,General and specialized hospitals,0
SK0423599972,Košice - Luník IX,2005,U07010,Independent polyclinics (territorial and company),0
SK0423599972,Košice - Luník IX,2005,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423599972,Košice - Luník IX,2005,U07090,Medical aid supply points,0
SK0423599972,Košice - Luník IX,2005,U07140,Medical emergency service,0
SK0423599972,Košice - Luník IX,2005,U07126,Outpatient facilities gynaecologist,0
SK0423599972,Košice - Luník IX,2005,U07120,Outpatient facilities of general practitioner for adults,0
SK0423599972,Košice - Luník IX,2005,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423599972,Košice - Luník IX,2005,U07122,Outpatient facilities of physician for children and adolescents,1
SK0423599972,Košice - Luník IX,2005,U07124,Outpatpatient facilities of stomatologist,0
SK0423599972,Košice - Luník IX,2005,U07080,Pharmacies and drug-stories,0
SK0423599972,Košice - Luník IX,2005,U07050,Transfusion and haematology departments,0
SK0423599972,Košice - Luník IX,2010,U07040,General and specialized hospitals,0
SK0423599972,Košice - Luník IX,2010,U07010,Independent polyclinics (territorial and company),0
SK0423599972,Košice - Luník IX,2010,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423599972,Košice - Luník IX,2010,U07090,Medical aid supply points,0
SK0423599972,Košice - Luník IX,2010,U07140,Medical emergency service,0
SK0423599972,Košice - Luník IX,2010,U07126,Outpatient facilities gynaecologist,0
SK0423599972,Košice - Luník IX,2010,U07120,Outpatient facilities of general practitioner for adults,0
SK0423599972,Košice - Luník IX,2010,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423599972,Košice - Luník IX,2010,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423599972,Košice - Luník IX,2010,U07124,Outpatpatient facilities of stomatologist,0
SK0423599972,Košice - Luník IX,2010,U07080,Pharmacies and drug-stories,0
SK0423599972,Košice - Luník IX,2010,U07050,Transfusion and haematology departments,0
SK0423599972,Košice - Luník IX,2015,U07040,General and specialized hospitals,0
SK0423599972,Košice - Luník IX,2015,U07010,Independent polyclinics (territorial and company),0
SK0423599972,Košice - Luník IX,2015,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423599972,Košice - Luník IX,2015,U07090,Medical aid supply points,0
SK0423599972,Košice - Luník IX,2015,U07140,Medical emergency service,0
SK0423599972,Košice - Luník IX,2015,U07126,Outpatient facilities gynaecologist,0
SK0423599972,Košice - Luník IX,2015,U07120,Outpatient facilities of general practitioner for adults,0
SK0423599972,Košice - Luník IX,2015,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423599972,Košice - Luník IX,2015,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423599972,Košice - Luník IX,2015,U07124,Outpatpatient facilities of stomatologist,0
SK0423599972,Košice - Luník IX,2015,U07080,Pharmacies and drug-stories,0
SK0423599972,Košice - Luník IX,2015,U07050,Transfusion and haematology departments,0
SK0423599972,Košice - Luník IX,2020,U07040,General and specialized hospitals,0
SK0423599972,Košice - Luník IX,2020,U07010,Independent polyclinics (territorial and company),0
SK0423599972,Košice - Luník IX,2020,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423599972,Košice - Luník IX,2020,U07090,Medical aid supply points,0
SK0423599972,Košice - Luník IX,2020,U07140,Medical emergency service,0
SK0423599972,Košice - Luník IX,2020,U07126,Outpatient facilities gynaecologist,0
SK0423599972,Košice - Luník IX,2020,U07120,Outpatient facilities of general practitioner for adults,0
SK0423599972,Košice - Luník IX,2020,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423599972,Košice - Luník IX,2020,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423599972,Košice - Luník IX,2020,U07124,Outpatpatient facilities of stomatologist,0
SK0423599972,Košice - Luník IX,2020,U07080,Pharmacies and drug-stories,0
SK0423599972,Košice - Luník IX,2020,U07050,Transfusion and haematology departments,0
SK0423598216,Košice - Myslava,2000,U07040,General and specialized hospitals,0
SK0423598216,Košice - Myslava,2000,U07010,Independent polyclinics (territorial and company),0
SK0423598216,Košice - Myslava,2000,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598216,Košice - Myslava,2000,U07090,Medical aid supply points,0
SK0423598216,Košice - Myslava,2000,U07140,Medical emergency service,0
SK0423598216,Košice - Myslava,2000,U07126,Outpatient facilities gynaecologist,0
SK0423598216,Košice - Myslava,2000,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598216,Košice - Myslava,2000,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598216,Košice - Myslava,2000,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598216,Košice - Myslava,2000,U07124,Outpatpatient facilities of stomatologist,0
SK0423598216,Košice - Myslava,2000,U07080,Pharmacies and drug-stories,0
SK0423598216,Košice - Myslava,2000,U07050,Transfusion and haematology departments,0
SK0423598216,Košice - Myslava,2005,U07040,General and specialized hospitals,0
SK0423598216,Košice - Myslava,2005,U07010,Independent polyclinics (territorial and company),0
SK0423598216,Košice - Myslava,2005,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598216,Košice - Myslava,2005,U07090,Medical aid supply points,0
SK0423598216,Košice - Myslava,2005,U07140,Medical emergency service,0
SK0423598216,Košice - Myslava,2005,U07126,Outpatient facilities gynaecologist,0
SK0423598216,Košice - Myslava,2005,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598216,Košice - Myslava,2005,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598216,Košice - Myslava,2005,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598216,Košice - Myslava,2005,U07124,Outpatpatient facilities of stomatologist,1
SK0423598216,Košice - Myslava,2005,U07080,Pharmacies and drug-stories,0
SK0423598216,Košice - Myslava,2005,U07050,Transfusion and haematology departments,0
SK0423598216,Košice - Myslava,2010,U07040,General and specialized hospitals,0
SK0423598216,Košice - Myslava,2010,U07010,Independent polyclinics (territorial and company),0
SK0423598216,Košice - Myslava,2010,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598216,Košice - Myslava,2010,U07090,Medical aid supply points,0
SK0423598216,Košice - Myslava,2010,U07140,Medical emergency service,0
SK0423598216,Košice - Myslava,2010,U07126,Outpatient facilities gynaecologist,0
SK0423598216,Košice - Myslava,2010,U07120,Outpatient facilities of general practitioner for adults,3
SK0423598216,Košice - Myslava,2010,U07128,Outpatient facilities of medical practitioner specialist,1
SK0423598216,Košice - Myslava,2010,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598216,Košice - Myslava,2010,U07124,Outpatpatient facilities of stomatologist,1
SK0423598216,Košice - Myslava,2010,U07080,Pharmacies and drug-stories,0
SK0423598216,Košice - Myslava,2010,U07050,Transfusion and haematology departments,0
SK0423598216,Košice - Myslava,2015,U07040,General and specialized hospitals,0
SK0423598216,Košice - Myslava,2015,U07010,Independent polyclinics (territorial and company),0
SK0423598216,Košice - Myslava,2015,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598216,Košice - Myslava,2015,U07090,Medical aid supply points,0
SK0423598216,Košice - Myslava,2015,U07140,Medical emergency service,0
SK0423598216,Košice - Myslava,2015,U07126,Outpatient facilities gynaecologist,1
SK0423598216,Košice - Myslava,2015,U07120,Outpatient facilities of general practitioner for adults,1
SK0423598216,Košice - Myslava,2015,U07128,Outpatient facilities of medical practitioner specialist,2
SK0423598216,Košice - Myslava,2015,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598216,Košice - Myslava,2015,U07124,Outpatpatient facilities of stomatologist,1
SK0423598216,Košice - Myslava,2015,U07080,Pharmacies and drug-stories,0
SK0423598216,Košice - Myslava,2015,U07050,Transfusion and haematology departments,0
SK0423598216,Košice - Myslava,2020,U07040,General and specialized hospitals,0
SK0423598216,Košice - Myslava,2020,U07010,Independent polyclinics (territorial and company),0
SK0423598216,Košice - Myslava,2020,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598216,Košice - Myslava,2020,U07090,Medical aid supply points,0
SK0423598216,Košice - Myslava,2020,U07140,Medical emergency service,0
SK0423598216,Košice - Myslava,2020,U07126,Outpatient facilities gynaecologist,1
SK0423598216,Košice - Myslava,2020,U07120,Outpatient facilities of general practitioner for adults,1
SK0423598216,Košice - Myslava,2020,U07128,Outpatient facilities of medical practitioner specialist,8
SK0423598216,Košice - Myslava,2020,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598216,Košice - Myslava,2020,U07124,Outpatpatient facilities of stomatologist,1
SK0423598216,Košice - Myslava,2020,U07080,Pharmacies and drug-stories,0
SK0423598216,Košice - Myslava,2020,U07050,Transfusion and haematology departments,0
SK0425599816,Košice - Nad jazerom,2000,U07040,General and specialized hospitals,0
SK0425599816,Košice - Nad jazerom,2000,U07010,Independent polyclinics (territorial and company),0
SK0425599816,Košice - Nad jazerom,2000,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599816,Košice - Nad jazerom,2000,U07090,Medical aid supply points,0
SK0425599816,Košice - Nad jazerom,2000,U07140,Medical emergency service,0
SK0425599816,Košice - Nad jazerom,2000,U07126,Outpatient facilities gynaecologist,0
SK0425599816,Košice - Nad jazerom,2000,U07120,Outpatient facilities of general practitioner for adults,0
SK0425599816,Košice - Nad jazerom,2000,U07128,Outpatient facilities of medical practitioner specialist,0
SK0425599816,Košice - Nad jazerom,2000,U07122,Outpatient facilities of physician for children and adolescents,0
SK0425599816,Košice - Nad jazerom,2000,U07124,Outpatpatient facilities of stomatologist,0
SK0425599816,Košice - Nad jazerom,2000,U07080,Pharmacies and drug-stories,0
SK0425599816,Košice - Nad jazerom,2000,U07050,Transfusion and haematology departments,0
SK0425599816,Košice - Nad jazerom,2005,U07040,General and specialized hospitals,0
SK0425599816,Košice - Nad jazerom,2005,U07010,Independent polyclinics (territorial and company),0
SK0425599816,Košice - Nad jazerom,2005,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599816,Košice - Nad jazerom,2005,U07090,Medical aid supply points,1
SK0425599816,Košice - Nad jazerom,2005,U07140,Medical emergency service,0
SK0425599816,Košice - Nad jazerom,2005,U07126,Outpatient facilities gynaecologist,1
SK0425599816,Košice - Nad jazerom,2005,U07120,Outpatient facilities of general practitioner for adults,6
SK0425599816,Košice - Nad jazerom,2005,U07128,Outpatient facilities of medical practitioner specialist,9
SK0425599816,Košice - Nad jazerom,2005,U07122,Outpatient facilities of physician for children and adolescents,5
SK0425599816,Košice - Nad jazerom,2005,U07124,Outpatpatient facilities of stomatologist,8
SK0425599816,Košice - Nad jazerom,2005,U07080,Pharmacies and drug-stories,4
SK0425599816,Košice - Nad jazerom,2005,U07050,Transfusion and haematology departments,0
SK0425599816,Košice - Nad jazerom,2010,U07040,General and specialized hospitals,0
SK0425599816,Košice - Nad jazerom,2010,U07010,Independent polyclinics (territorial and company),0
SK0425599816,Košice - Nad jazerom,2010,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599816,Košice - Nad jazerom,2010,U07090,Medical aid supply points,1
SK0425599816,Košice - Nad jazerom,2010,U07140,Medical emergency service,0
SK0425599816,Košice - Nad jazerom,2010,U07126,Outpatient facilities gynaecologist,2
SK0425599816,Košice - Nad jazerom,2010,U07120,Outpatient facilities of general practitioner for adults,5
SK0425599816,Košice - Nad jazerom,2010,U07128,Outpatient facilities of medical practitioner specialist,13
SK0425599816,Košice - Nad jazerom,2010,U07122,Outpatient facilities of physician for children and adolescents,7
SK0425599816,Košice - Nad jazerom,2010,U07124,Outpatpatient facilities of stomatologist,7
SK0425599816,Košice - Nad jazerom,2010,U07080,Pharmacies and drug-stories,5
SK0425599816,Košice - Nad jazerom,2010,U07050,Transfusion and haematology departments,0
SK0425599816,Košice - Nad jazerom,2015,U07040,General and specialized hospitals,0
SK0425599816,Košice - Nad jazerom,2015,U07010,Independent polyclinics (territorial and company),0
SK0425599816,Košice - Nad jazerom,2015,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599816,Košice - Nad jazerom,2015,U07090,Medical aid supply points,0
SK0425599816,Košice - Nad jazerom,2015,U07140,Medical emergency service,1
SK0425599816,Košice - Nad jazerom,2015,U07126,Outpatient facilities gynaecologist,1
SK0425599816,Košice - Nad jazerom,2015,U07120,Outpatient facilities of general practitioner for adults,6
SK0425599816,Košice - Nad jazerom,2015,U07128,Outpatient facilities of medical practitioner specialist,11
SK0425599816,Košice - Nad jazerom,2015,U07122,Outpatient facilities of physician for children and adolescents,6
SK0425599816,Košice - Nad jazerom,2015,U07124,Outpatpatient facilities of stomatologist,9
SK0425599816,Košice - Nad jazerom,2015,U07080,Pharmacies and drug-stories,7
SK0425599816,Košice - Nad jazerom,2015,U07050,Transfusion and haematology departments,0
SK0425599816,Košice - Nad jazerom,2020,U07040,General and specialized hospitals,0
SK0425599816,Košice - Nad jazerom,2020,U07010,Independent polyclinics (territorial and company),0
SK0425599816,Košice - Nad jazerom,2020,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0425599816,Košice - Nad jazerom,2020,U07090,Medical aid supply points,1
SK0425599816,Košice - Nad jazerom,2020,U07140,Medical emergency service,1
SK0425599816,Košice - Nad jazerom,2020,U07126,Outpatient facilities gynaecologist,1
SK0425599816,Košice - Nad jazerom,2020,U07120,Outpatient facilities of general practitioner for adults,6
SK0425599816,Košice - Nad jazerom,2020,U07128,Outpatient facilities of medical practitioner specialist,12
SK0425599816,Košice - Nad jazerom,2020,U07122,Outpatient facilities of physician for children and adolescents,5
SK0425599816,Košice - Nad jazerom,2020,U07124,Outpatpatient facilities of stomatologist,8
SK0425599816,Košice - Nad jazerom,2020,U07080,Pharmacies and drug-stories,7
SK0425599816,Košice - Nad jazerom,2020,U07050,Transfusion and haematology departments,0
SK0423598208,Košice - Pereš,2000,U07040,General and specialized hospitals,0
SK0423598208,Košice - Pereš,2000,U07010,Independent polyclinics (territorial and company),0
SK0423598208,Košice - Pereš,2000,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598208,Košice - Pereš,2000,U07090,Medical aid supply points,0
SK0423598208,Košice - Pereš,2000,U07140,Medical emergency service,0
SK0423598208,Košice - Pereš,2000,U07126,Outpatient facilities gynaecologist,0
SK0423598208,Košice - Pereš,2000,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598208,Košice - Pereš,2000,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598208,Košice - Pereš,2000,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598208,Košice - Pereš,2000,U07124,Outpatpatient facilities of stomatologist,0
SK0423598208,Košice - Pereš,2000,U07080,Pharmacies and drug-stories,0
SK0423598208,Košice - Pereš,2000,U07050,Transfusion and haematology departments,0
SK0423598208,Košice - Pereš,2005,U07040,General and specialized hospitals,0
SK0423598208,Košice - Pereš,2005,U07010,Independent polyclinics (territorial and company),0
SK0423598208,Košice - Pereš,2005,U07060,"Med. inst.,nursing care houses ,hospices, biom.research fac.",0
SK0423598208,Košice - Pereš,2005,U07090,Medical aid supply points,0
SK0423598208,Košice - Pereš,2005,U07140,Medical emergency service,0
SK0423598208,Košice - Pereš,2005,U07126,Outpatient facilities gynaecologist,0
SK0423598208,Košice - Pereš,2005,U07120,Outpatient facilities of general practitioner for adults,0
SK0423598208,Košice - Pereš,2005,U07128,Outpatient facilities of medical practitioner specialist,0
SK0423598208,Košice - Pereš,2005,U07122,Outpatient facilities of physician for children and adolescents,0
SK0423598208,Košice - Pereš,2005,U07124,Outpatpatient facilities of stomatologist,0
SK0423598208,Košice - Pereš,2005,U07080,Pharmacies and drug-stories,0
