ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
2,0,38320,112,599816,805,8,160425,31735584,2021208607,HS SLOVAKIA s.r.o. v likvidácii,Košice - mestská časť Nad jazerom,Spišské námestie 3,4012,31/07/2017,25/10/1996,FALSE,SUSR,17/05/2016 20:50,01/08/2017 06:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,599816,805,8,613525,43260314,1077135059,Henrich Horňák,Košice - mestská časť Nad jazerom,Stálicová 1481/18,4012,31/07/2017,17/07/2006,FALSE,SUSR,17/05/2016 20:59,01/08/2017 11:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,4,38320,112,599816,805,8,566224,36212695,2021635715,"Amitos consulting, s.r.o.",Košice - mestská časť Nad jazerom,Čingovská 6,4012,08/01/2021,05/03/2002,FALSE,SUSR,17/05/2016 20:58,09/01/2021 03:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38210,112,599816,805,8,1579704,47986999,2120006416,KOSIL s.r.o.,Košice - mestská časť Nad jazerom,Jenisejská 45,4012,06/09/2017,14/02/2015,FALSE,SUSR,17/05/2016 21:10,07/09/2017 02:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,599816,805,8,52202,32526971,1030051506,"Henrich Fedor, fy.PONDS",Košice - mestská časť Nad jazerom,Polárna 12,4012,31/07/2017,21/03/1995,FALSE,SUSR,17/05/2016 20:44,01/08/2017 02:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,599816,805,8,535738,36761036,2022355071,FAVORIT - M.V. s.r.o.,Košice - mestská časť Nad jazerom,Sputniková 5/1469,4012,31/07/2017,03/04/2007,FALSE,SUSR,17/05/2016 20:58,01/08/2017 10:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38110,101,599816,805,8,184527,34862901,1036474945,Vavrinec Varchola,Košice - mestská časť Nad jazerom,Jenisejská 1408/16,4012,14/02/2018,16/04/2014,FALSE,SUSR,17/05/2016 20:51,15/02/2018 02:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Živnostník,Entrepreneur,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,1,38320,107,599816,805,8,240011,40185435,1020035907,Lucia Bartková - OPREKSTAV,Košice - mestská časť Nad jazerom,Bukovecká 2,4012,31/07/2017,16/05/2002,FALSE,SUSR,17/05/2016 20:52,01/08/2017 07:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Recyklácia tried.mater.,Recovery of sorted mat.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,599816,805,8,498698,36760633,2022353828,W.R.M. s.r.o.,Košice - mestská časť Nad jazerom,Sputniková 9/1469,4012,31/07/2017,31/03/2007,FALSE,SUSR,17/05/2016 20:57,01/08/2017 10:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38220,112,599816,805,8,1207998,46688587,2023578315,RECYCLING OF WASTE s.r.o.,Košice - mestská časť Nad jazerom,Napájadlá 3,4012,31/07/2017,24/05/2012,FALSE,SUSR,17/05/2016 21:06,01/08/2017 16:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Spol. s r. o.,Limited liability comp.,Spracúv.nebezp.odpadu,Disposal of hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,1,38210,101,599816,805,8,1455247,32533438,NULL,Roman Vavrák - VAPS,Košice - mestská časť Nad jazerom,Raketová 2,4012,31/07/2017,01/09/2013,FALSE,SUSR,17/05/2016 21:07,01/08/2017 16:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Nad jazerom,Košice-Nad jazerom,Živnostník,Entrepreneur,Spracúv.bezp.odpadu,Disposal of n-hazard.was,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38210,112,598208,803,8,1515094,47559098,2023943911,JK STEEL s.r.o.,Košice - mestská časť Pereš,Bystrická 1952/119,4011,31/07/2017,30/11/2013,FALSE,SUSR,17/05/2016 21:08,01/08/2017 17:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Pereš,Košice-Pereš,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38210,112,599786,805,8,1742540,51228220,2120656406,Janski s.r.o.,Košice - mestská časť Šebastovce,Papradia 31/1,4017,27/03/2019,04/01/2018,FALSE,SUSR,15/02/2018 03:21,27/03/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Šebastovce,Košice-Šebastovce,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38210,112,598186,802,8,1908625,53021665,NULL,"1. východoslovenská OZV, s.r.o.",Košice - mestská časť Staré Mesto,Mlynská 27,4001,30/10/2020,09/04/2020,FALSE,SUSR,12/05/2020 20:35,31/10/2020 06:51,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,598186,802,8,1796849,51916266,NULL,"ŠTENGL SK, s.r.o.",Košice - mestská časť Staré Mesto,Alžbetina 28,4001,07/12/2020,01/09/2018,FALSE,SUSR,05/10/2018 02:06,08/12/2020 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38210,125,598186,802,8,1684361,50720791,2120452246,CREATIVE FARM j.s.a.,Košice - mestská časť Staré Mesto,Kuzmányho 11,4001,05/08/2019,25/02/2017,FALSE,SUSR,28/06/2018 02:00,06/08/2019 02:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Jednoduchá spol. na akcie,Simple joint stock comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38210,112,598186,802,8,1693744,50839845,2120498050,KAU s. r. o.,Košice - mestská časť Staré Mesto,Mlynská 28,4001,27/03/2018,08/04/2017,FALSE,SUSR,17/05/2017 02:09,08/04/2018 03:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,598186,802,8,1700835,50857657,2120502296,KRO - STEL s. r.o.,Košice - mestská časť Staré Mesto,Štefánikova 26,4001,15/03/2018,28/04/2017,FALSE,SUSR,30/06/2017 02:17,17/03/2018 10:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,598186,802,8,67167,36584886,2021889595,JAGAKOV s.r.o. v likvidácii,Košice - mestská časť Staré Mesto,Rampová 3,4001,31/07/2017,13/10/2004,FALSE,SUSR,17/05/2016 20:44,01/08/2017 02:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,5,38320,112,598186,802,8,264338,36583529,2021871577,D. S. TRADE s.r.o.,Košice - mestská časť Staré Mesto,Timonova 17,4001,06/09/2017,27/08/2004,FALSE,SUSR,17/05/2016 20:52,07/09/2017 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
8,2,38320,112,598186,802,8,394536,36175871,2020057061,Centrivit Slovakia s.r.o.,Košice - mestská časť Staré Mesto,Branisková 11,4001,31/07/2017,01/08/1997,FALSE,SUSR,17/05/2016 20:55,01/08/2017 09:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,1 zamestnanec,1 employees,Medzinárodné - súkromné,International-private,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,598186,802,8,83306,36586226,2021904973,ECONA s.r.o.,Košice - mestská časť Staré Mesto,Kováčska 51,4001,31/07/2017,20/11/2004,FALSE,SUSR,17/05/2016 20:45,01/08/2017 03:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38110,112,598186,802,8,737861,44117434,2022600294,"TEGAMO Slovakia, s.r.o.",Košice - mestská časť Staré Mesto,Tajovského 2,4001,31/07/2017,01/05/2008,FALSE,SUSR,17/05/2016 21:01,01/08/2017 13:36,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38110,112,598186,802,8,803447,45294372,2022941492,ZEO Slovakia s.r.o.,Košice - mestská časť Staré Mesto,Stará prešovská 10,4001,05/11/2018,16/12/2009,FALSE,SUSR,17/05/2016 21:02,06/11/2018 02:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38210,112,598186,802,8,1064125,45569762,2023043396,"Eastern Slovakia Investments and Properties, s.r.o.",Košice - mestská časť Staré Mesto,Moyzesova 36,4001,14/02/2018,01/06/2010,FALSE,SUSR,17/05/2016 21:04,15/02/2018 02:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38110,112,598186,802,8,1211267,46720634,2023537725,Bouwen s.r.o.,Košice - mestská časť Staré Mesto,Rampová 3,4001,04/04/2019,14/06/2012,FALSE,SUSR,17/05/2016 21:06,05/04/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38210,112,598186,802,8,1579590,47954256,2120039724,PaPe Med s.r.o.,Košice - mestská časť Staré Mesto,Stromová 12,4001,06/09/2017,13/02/2015,FALSE,SUSR,17/05/2016 21:10,07/09/2017 02:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38320,101,599824,805,8,375518,35474831,1020035346,Pavol Masnica - TRIEMKOV,Košice - mestská časť Juh,Jarmočná IV. 2953-5/A,4001,31/07/2017,01/10/1999,FALSE,SUSR,17/05/2016 20:55,01/08/2017 08:51,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38320,112,598186,802,8,215940,36209244,2021594498,Hellko s.r.o.,Košice - mestská časť Staré Mesto,Jesenná 22,4001,07/04/2020,14/09/2001,FALSE,SUSR,17/05/2016 22:09,12/05/2020 20:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,598186,802,8,1729769,47867850,2120628070,"GESTO, s.r.o.",Košice - mestská časť Staré Mesto,Nám. L. Novomeského 13,4001,02/07/2018,14/10/2017,FALSE,SUSR,05/11/2017 02:07,02/07/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
5,0,38210,112,598186,802,8,148241,31677347,2021187938,"Centrum zneškodnenia odpadov, Košice, s.r.o. v likvidácii",Košice - mestská časť Staré Mesto,Spaľovňa odpadov P.O.Box 103,4001,31/07/2017,27/08/1993,FALSE,SUSR,17/05/2016 20:49,01/08/2017 03:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Vlast.územnej samosprávy,Municipality-owned,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,598186,802,8,1631712,50043218,2120168886,DH Košice s.r.o.,Košice - mestská časť Staré Mesto,Palackého 29,4001,22/10/2019,12/11/2015,FALSE,SUSR,17/06/2016 02:08,29/10/2019 11:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,598186,802,8,415398,33692858,1024208031,Ing. Kamil Krušpán SLOVAKIA KERAMOSERVIS,Košice - mestská časť Staré Mesto,Floriánska 11,4001,31/07/2017,16/12/1993,FALSE,SUSR,17/05/2016 20:56,01/08/2017 09:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,598186,802,8,1490173,47365501,2023839939,Wexin s.r.o.,Košice - mestská časť Staré Mesto,Zbrojničná 14,4001,31/07/2017,15/08/2013,FALSE,SUSR,17/05/2016 21:08,01/08/2017 17:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38210,112,598186,802,8,1502008,47055049,2023717091,Green mark s.r.o.,Košice - mestská časť Staré Mesto,Moyzesova 46,4001,06/09/2017,13/03/2013,FALSE,SUSR,17/05/2016 21:08,07/09/2017 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38110,112,598186,802,8,1570196,47975407,2024162910,VOV s.r.o.,Košice - mestská časť Staré Mesto,Kuzmányho 29,4001,31/07/2017,27/11/2014,FALSE,SUSR,17/05/2016 21:10,01/08/2017 18:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,598186,802,8,1672024,50657399,NULL,ISKET s.r.o.,Košice - mestská časť Staré Mesto,Jesenná 22,4001,07/12/2020,05/01/2017,FALSE,SUSR,10/02/2017 08:37,08/12/2020 02:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38210,112,598186,802,8,1690750,50819925,2120485653,ALCU TRADE s.r.o.,Košice - mestská časť Staré Mesto,Mlynská 28,4001,04/11/2020,07/04/2017,FALSE,SUSR,17/05/2017 02:06,05/11/2020 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,121,598186,802,8,1655138,50492853,2120347306,"CassBau, a.s.",Košice - mestská časť Staré Mesto,Krmanova 14,4001,31/07/2017,15/09/2016,FALSE,SUSR,12/10/2016 02:04,01/08/2017 19:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Akc. spol.,Joint stock company,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38210,112,599913,805,8,1115981,46364463,2023352155,TEM - STAV s.r.o.,Košice - mestská časť Vyšné Opátske,Bočiar 595,4457,04/04/2019,14/10/2011,FALSE,SUSR,17/05/2016 21:05,05/04/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Vyšné Opátske,Košice-Vyšné Opátske,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
