mun_id,mun_name,yr,gender_name_en,age_g_id,age_g_name_en,val,meta
SK042B528251,Čerhov,2010,Total,Y15-19,From 15 to 19 years,62,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y45-49,From 45 to 49 years,57,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y5-9,From 5 to 9 years,52,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y25-29,From 25 to 29 years,64,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y40-44,From 40 to 44 years,46,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y60-64,From 60 to 64 years,40,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y30-34,From 30 to 34 years,75,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y35-39,From 35 to 39 years,60,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y20-24,From 20 to 24 years,79,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y50-54,From 50 to 54 years,44,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Total,Y_GE65,65 years or over,101,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y_LE4,4 years or less,18,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y10-14,From 10 to 14 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Spolu,Total,405,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y55-59,From 55 to 59 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y15-19,From 15 to 19 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y45-49,From 45 to 49 years,34,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y5-9,From 5 to 9 years,27,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y25-29,From 25 to 29 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y40-44,From 40 to 44 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y60-64,From 60 to 64 years,15,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y30-34,From 30 to 34 years,41,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y35-39,From 35 to 39 years,27,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y20-24,From 20 to 24 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y50-54,From 50 to 54 years,28,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Men,Y_GE65,65 years or over,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y_LE4,4 years or less,32,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y10-14,From 10 to 14 years,19,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Spolu,Total,426,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y55-59,From 55 to 59 years,24,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y15-19,From 15 to 19 years,29,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y45-49,From 45 to 49 years,23,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y5-9,From 5 to 9 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y25-29,From 25 to 29 years,31,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y40-44,From 40 to 44 years,21,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y60-64,From 60 to 64 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y30-34,From 30 to 34 years,34,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y35-39,From 35 to 39 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y20-24,From 20 to 24 years,46,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y50-54,From 50 to 54 years,16,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2010,Women,Y_GE65,65 years or over,68,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y_LE4,4 years or less,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y10-14,From 10 to 14 years,44,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Spolu,Total,760,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y55-59,From 55 to 59 years,47,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y15-19,From 15 to 19 years,45,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y45-49,From 45 to 49 years,46,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y5-9,From 5 to 9 years,41,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y25-29,From 25 to 29 years,67,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y40-44,From 40 to 44 years,58,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y60-64,From 60 to 64 years,48,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y30-34,From 30 to 34 years,53,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y35-39,From 35 to 39 years,73,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y20-24,From 20 to 24 years,51,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y50-54,From 50 to 54 years,55,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Total,Y_GE65,65 years or over,99,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y_LE4,4 years or less,16,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y10-14,From 10 to 14 years,23,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Spolu,Total,382,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y55-59,From 55 to 59 years,28,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y15-19,From 15 to 19 years,29,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y45-49,From 45 to 49 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y5-9,From 5 to 9 years,17,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y25-29,From 25 to 29 years,32,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y40-44,From 40 to 44 years,26,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y60-64,From 60 to 64 years,26,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y30-34,From 30 to 34 years,31,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y35-39,From 35 to 39 years,40,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y20-24,From 20 to 24 years,26,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y50-54,From 50 to 54 years,31,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Men,Y_GE65,65 years or over,32,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y_LE4,4 years or less,17,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y10-14,From 10 to 14 years,21,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Spolu,Total,378,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y55-59,From 55 to 59 years,19,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y15-19,From 15 to 19 years,16,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y45-49,From 45 to 49 years,21,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y5-9,From 5 to 9 years,24,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y25-29,From 25 to 29 years,35,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y40-44,From 40 to 44 years,32,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y60-64,From 60 to 64 years,22,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y30-34,From 30 to 34 years,22,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y35-39,From 35 to 39 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y20-24,From 20 to 24 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y50-54,From 50 to 54 years,24,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2015,Women,Y_GE65,65 years or over,67,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y_LE4,4 years or less,37,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y10-14,From 10 to 14 years,39,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Spolu,Total,728,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y55-59,From 55 to 59 years,51,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y15-19,From 15 to 19 years,46,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y45-49,From 45 to 49 years,55,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y5-9,From 5 to 9 years,27,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y25-29,From 25 to 29 years,46,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y40-44,From 40 to 44 years,73,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y60-64,From 60 to 64 years,41,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y30-34,From 30 to 34 years,62,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y35-39,From 35 to 39 years,49,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y20-24,From 20 to 24 years,43,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y50-54,From 50 to 54 years,45,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Total,Y_GE65,65 years or over,114,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y_LE4,4 years or less,23,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y10-14,From 10 to 14 years,19,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Spolu,Total,389,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y55-59,From 55 to 59 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y15-19,From 15 to 19 years,26,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y45-49,From 45 to 49 years,28,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y5-9,From 5 to 9 years,15,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y25-29,From 25 to 29 years,25,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y40-44,From 40 to 44 years,38,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y60-64,From 60 to 64 years,24,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y30-34,From 30 to 34 years,33,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y35-39,From 35 to 39 years,30,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y20-24,From 20 to 24 years,28,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y50-54,From 50 to 54 years,27,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Men,Y_GE65,65 years or over,48,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y_LE4,4 years or less,14,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y10-14,From 10 to 14 years,20,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Spolu,Total,339,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y55-59,From 55 to 59 years,26,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y15-19,From 15 to 19 years,20,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y45-49,From 45 to 49 years,27,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y5-9,From 5 to 9 years,12,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y25-29,From 25 to 29 years,21,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y40-44,From 40 to 44 years,35,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y60-64,From 60 to 64 years,17,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y30-34,From 30 to 34 years,29,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y35-39,From 35 to 39 years,19,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y20-24,From 20 to 24 years,15,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y50-54,From 50 to 54 years,18,Permanently living population on 31 December (Person)
SK042B528251,Čerhov,2020,Women,Y_GE65,65 years or over,66,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y_LE4,4 years or less,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y10-14,From 10 to 14 years,13,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Spolu,Total,231,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y55-59,From 55 to 59 years,14,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y15-19,From 15 to 19 years,10,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y45-49,From 45 to 49 years,10,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y5-9,From 5 to 9 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y25-29,From 25 to 29 years,18,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y40-44,From 40 to 44 years,14,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y60-64,From 60 to 64 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y30-34,From 30 to 34 years,20,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y35-39,From 35 to 39 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y20-24,From 20 to 24 years,17,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y50-54,From 50 to 54 years,17,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Total,Y_GE65,65 years or over,59,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y_LE4,4 years or less,3,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y10-14,From 10 to 14 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Spolu,Total,99,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y55-59,From 55 to 59 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y15-19,From 15 to 19 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y45-49,From 45 to 49 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y5-9,From 5 to 9 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y25-29,From 25 to 29 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y40-44,From 40 to 44 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y60-64,From 60 to 64 years,1,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y30-34,From 30 to 34 years,13,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y35-39,From 35 to 39 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y20-24,From 20 to 24 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y50-54,From 50 to 54 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Men,Y_GE65,65 years or over,19,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y_LE4,4 years or less,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y10-14,From 10 to 14 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Spolu,Total,132,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y55-59,From 55 to 59 years,10,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y15-19,From 15 to 19 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y45-49,From 45 to 49 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y5-9,From 5 to 9 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y25-29,From 25 to 29 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y40-44,From 40 to 44 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y60-64,From 60 to 64 years,7,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y30-34,From 30 to 34 years,7,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y35-39,From 35 to 39 years,3,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y20-24,From 20 to 24 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y50-54,From 50 to 54 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2000,Women,Y_GE65,65 years or over,40,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y_LE4,4 years or less,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y10-14,From 10 to 14 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Spolu,Total,220,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y55-59,From 55 to 59 years,16,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y15-19,From 15 to 19 years,15,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y45-49,From 45 to 49 years,14,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y5-9,From 5 to 9 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y25-29,From 25 to 29 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y40-44,From 40 to 44 years,10,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y60-64,From 60 to 64 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y30-34,From 30 to 34 years,17,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y35-39,From 35 to 39 years,21,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y20-24,From 20 to 24 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y50-54,From 50 to 54 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Total,Y_GE65,65 years or over,57,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y_LE4,4 years or less,1,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y10-14,From 10 to 14 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Spolu,Total,93,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y55-59,From 55 to 59 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y15-19,From 15 to 19 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y45-49,From 45 to 49 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y5-9,From 5 to 9 years,2,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y25-29,From 25 to 29 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y40-44,From 40 to 44 years,7,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y60-64,From 60 to 64 years,3,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y30-34,From 30 to 34 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y35-39,From 35 to 39 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y20-24,From 20 to 24 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y50-54,From 50 to 54 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Men,Y_GE65,65 years or over,13,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y_LE4,4 years or less,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y10-14,From 10 to 14 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Spolu,Total,127,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y55-59,From 55 to 59 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y15-19,From 15 to 19 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y45-49,From 45 to 49 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y5-9,From 5 to 9 years,7,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y25-29,From 25 to 29 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y40-44,From 40 to 44 years,3,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y60-64,From 60 to 64 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y30-34,From 30 to 34 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y35-39,From 35 to 39 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y20-24,From 20 to 24 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y50-54,From 50 to 54 years,3,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2005,Women,Y_GE65,65 years or over,44,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y_LE4,4 years or less,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y10-14,From 10 to 14 years,10,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Spolu,Total,215,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y55-59,From 55 to 59 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y15-19,From 15 to 19 years,15,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y45-49,From 45 to 49 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y5-9,From 5 to 9 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y25-29,From 25 to 29 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y40-44,From 40 to 44 years,23,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y60-64,From 60 to 64 years,15,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y30-34,From 30 to 34 years,10,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y35-39,From 35 to 39 years,17,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y20-24,From 20 to 24 years,16,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y50-54,From 50 to 54 years,18,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Total,Y_GE65,65 years or over,47,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y_LE4,4 years or less,,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y10-14,From 10 to 14 years,2,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Spolu,Total,86,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y55-59,From 55 to 59 years,7,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y15-19,From 15 to 19 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y45-49,From 45 to 49 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y5-9,From 5 to 9 years,1,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y25-29,From 25 to 29 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y40-44,From 40 to 44 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y60-64,From 60 to 64 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y30-34,From 30 to 34 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y35-39,From 35 to 39 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y20-24,From 20 to 24 years,9,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y50-54,From 50 to 54 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Men,Y_GE65,65 years or over,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y_LE4,4 years or less,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y10-14,From 10 to 14 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Spolu,Total,129,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y55-59,From 55 to 59 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y15-19,From 15 to 19 years,6,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y45-49,From 45 to 49 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y5-9,From 5 to 9 years,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y25-29,From 25 to 29 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y40-44,From 40 to 44 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y60-64,From 60 to 64 years,11,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y30-34,From 30 to 34 years,5,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y35-39,From 35 to 39 years,8,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y20-24,From 20 to 24 years,7,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y50-54,From 50 to 54 years,12,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2010,Women,Y_GE65,65 years or over,39,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2015,Total,Y_LE4,4 years or less,4,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2015,Total,Y10-14,From 10 to 14 years,2,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2015,Total,Spolu,Total,200,Permanently living population on 31 December (Person)
SK042B528269,Černochov,2015,Total,Y55-59,From 55 to 59 years,19,Permanently living population on 31 December (Person)
